alignment,flip_probability,replicate,realized_flip_rate,strict_gcr,material_gcr_0_5pp,mean_pareto_conflict_margin,user_tci
0.0,0.0,94,0.0,0.0,0.0,0.0,0.2728737925817099
0.0,0.0,95,0.0,0.0,0.0,0.0,0.27198110163884226
0.0,0.0,96,0.0,0.041666666666666664,0.0,0.001339285714285765,0.25942048925456096
0.0,0.0,97,0.0,0.0,0.0,0.0,0.27289573676020173
0.0,0.0,98,0.0,0.041666666666666664,0.0,0.0011904761904762973,0.28808517829981434
0.0,0.0,99,0.0,0.0,0.0,0.0,0.2899911416045547
0.0,0.0,100,0.0,0.08333333333333333,0.0,0.0008184523809524058,0.29231108659680094
0.0,0.0,101,0.0,0.041666666666666664,0.0,0.00044642857142851433,0.3107803858632276
0.0,0.0,102,0.0,0.0,0.0,0.0,0.26870413798320597
0.0,0.0,103,0.0,0.041666666666666664,0.0,0.0011408730158731784,0.2946124119117982
0.0,0.0,104,0.0,0.041666666666666664,0.0,0.0015376984126986848,0.26155795516982333
0.0,0.0,105,0.0,0.041666666666666664,0.0,0.0025297619047618403,0.29717104144225887
0.0,0.0,106,0.0,0.041666666666666664,0.0,0.0010416666666664964,0.2864207069731508
0.0,0.0,107,0.0,0.0,0.0,0.0,0.28918222503503477
0.0,0.0,108,0.0,0.041666666666666664,0.0,0.0006944444444442199,0.21611429921858533
0.0,0.0,109,0.0,0.0,0.0,0.0,0.32177478197421927
0.0,0.0,110,0.0,0.041666666666666664,0.0,0.0005456349206348632,0.3017211178790586
0.0,0.0,111,0.0,0.0,0.0,0.0,0.231334970094853
0.0,0.0,112,0.0,0.041666666666666664,0.0,0.0037202380952381375,0.250515034744831
0.0,0.0,113,0.0,0.041666666666666664,0.0,0.0007440476190477829,0.2710827008476879
0.0,0.0,114,0.0,0.0,0.0,0.0,0.28266996100837755
0.0,0.0,115,0.0,0.041666666666666664,0.0,0.00039682539682550644,0.29378306659384434
0.0,0.0,116,0.0,0.0,0.0,0.0,0.29323619597573825
0.0,0.0,117,0.0,0.041666666666666664,0.0,4.9603174603118916e-05,0.2999081288917624
0.0,0.0,118,0.0,0.041666666666666664,0.0,0.00257936507936507,0.25879699167740183
0.0,0.0,119,0.0,0.041666666666666664,0.0,0.0007440476190474499,0.2811900245637005
0.0,0.0,120,0.0,0.041666666666666664,0.0,0.0023313492063491426,0.25322463688501157
0.0,0.0,121,0.0,0.0,0.0,0.0,0.29611219800718885
0.0,0.0,122,0.0,0.0,0.0,0.0,0.2971851596797797
0.0,0.0,123,0.0,0.0,0.0,0.0,0.3039282425019019
0.0,0.0,124,0.0,0.0,0.0,0.0,0.3108732494871112
0.0,0.0,125,0.0,0.041666666666666664,0.0,0.0014880952380951218,0.2710452150471759
0.0,0.0,126,0.0,0.0,0.0,0.0,0.30207053204810863
0.0,0.0,127,0.0,0.041666666666666664,0.0,0.0002976190476191576,0.2803872111255029
0.0,0.0,128,0.0,0.0,0.0,0.0,0.23585323656004759
0.0,0.0,129,0.0,0.0,0.0,0.0,0.24927194269072972
0.0,0.0,130,0.0,0.08333333333333333,0.0,0.0013640873015872135,0.31207255595889705
0.0,0.0,131,0.0,0.0,0.0,0.0,0.2814150304671632
0.0,0.0,132,0.0,0.041666666666666664,0.0,0.0002480158730158166,0.273076599444647
0.0,0.0,133,0.0,0.041666666666666664,0.0,0.0001488095238095788,0.2490505827645939
0.0,0.0,134,0.0,0.0,0.0,0.0,0.29708334041673046
0.0,0.0,135,0.0,0.041666666666666664,0.0,0.0005456349206351963,0.2861722565562579
0.0,0.0,136,0.0,0.041666666666666664,0.0,0.0032242063492066153,0.2652778473300282
0.0,0.0,137,0.0,0.041666666666666664,0.0,0.0005456349206348632,0.2684364810118246
0.0,0.0,138,0.0,0.0,0.0,0.0,0.24886348589839785
0.0,0.0,139,0.0,0.08333333333333333,0.0,0.0011656746031745158,0.2696402877697841
0.0,0.0,140,0.0,0.041666666666666664,0.0,0.002132936507936445,0.24303474452241716
0.0,0.0,141,0.0,0.041666666666666664,0.0,0.0002480158730161497,0.24735993117539531
0.0,0.0,142,0.0,0.0,0.0,0.0,0.272829851852268
0.0,0.0,143,0.0,0.0,0.0,0.0,0.32911407151969174
0.0,0.0,144,0.0,0.041666666666666664,0.0,0.000644841269841212,0.2332145506985883
0.0,0.0,145,0.0,0.08333333333333333,0.0,0.0008928571428571952,0.2639750883544523
0.0,0.0,146,0.0,0.041666666666666664,0.0,0.0029761904761904656,0.28725461204249236
0.0,0.0,147,0.0,0.041666666666666664,0.0,0.0005456349206348632,0.3003788168894599
0.0,0.0,148,0.0,0.041666666666666664,0.0,0.0005952380952380931,0.2843245707170373
0.0,0.0,149,0.0,0.08333333333333333,0.0,0.00037202380952383596,0.2743443622239235
0.0,0.0,150,0.0,0.0,0.0,0.0,0.2585158454315154
0.0,0.0,151,0.0,0.08333333333333333,0.0,0.0003968253968253399,0.2513544817289063
0.0,0.0,152,0.0,0.041666666666666664,0.0,0.0012896825396826461,0.28580846119616987
0.0,0.0,153,0.0,0.0,0.0,0.0,0.26204001649060626
0.0,0.0,154,0.0,0.041666666666666664,0.0,0.003273809523809512,0.29429923619071424
0.0,0.0,155,0.0,0.0,0.0,0.0,0.26581503945037827
0.0,0.0,156,0.0,0.0,0.0,0.0,0.27674248806515045
0.0,0.0,157,0.0,0.041666666666666664,0.0,0.0005952380952380931,0.27421130684882256
0.0,0.0,158,0.0,0.0,0.0,0.0,0.27947641720722666
0.0,0.0,159,0.0,0.08333333333333333,0.0,0.0011656746031746268,0.2696723069455576
0.0,0.0,160,0.0,0.0,0.0,0.0,0.30116240527597143
0.0,0.0,161,0.0,0.041666666666666664,0.0,0.0003472222222222765,0.2546518921179177
0.0,0.0,162,0.0,0.0,0.0,0.0,0.24193706073411048
0.0,0.0,163,0.0,0.041666666666666664,0.0,0.0023313492063492536,0.27809888657391857
0.0,0.0,164,0.0,0.0,0.0,0.0,0.2798820312323443
0.0,0.0,165,0.0,0.041666666666666664,0.0,0.0010912698412698374,0.2592047128129605
0.0,0.0,166,0.0,0.0,0.0,0.0,0.28388688786716915
0.0,0.0,167,0.0,0.0,0.0,0.0,0.24690986166889783
0.0,0.0,168,0.0,0.0,0.0,0.0,0.2840073052836559
0.0,0.0,169,0.0,0.041666666666666664,0.0,0.0011408730158730673,0.3047175599658238
0.0,0.0,170,0.0,0.0,0.0,0.0,0.25143644640250895
0.0,0.0,171,0.0,0.041666666666666664,0.0,0.0018353174603175093,0.298722783960758
0.0,0.0,172,0.0,0.041666666666666664,0.0,0.0005952380952380931,0.32415492452333694
0.0,0.0,173,0.0,0.041666666666666664,0.0,0.0007936507936506798,0.25799791310525483
0.0,0.0,174,0.0,0.041666666666666664,0.0,0.001438492063492225,0.25057849456565706
0.0,0.0,175,0.0,0.041666666666666664,0.041666666666666664,0.005009920634920673,0.2674919178801362
0.0,0.0,176,0.0,0.041666666666666664,0.0,0.0029761904761904656,0.24503102324114015
0.0,0.0,177,0.0,0.041666666666666664,0.0,0.0014880952380954549,0.29268487690102396
0.0,0.0,178,0.0,0.041666666666666664,0.0,0.001388888888888662,0.26295383622679724
0.0,0.0,179,0.0,0.0,0.0,0.0,0.2738014248472018
0.0,0.0,180,0.0,0.041666666666666664,0.0,0.0007440476190475609,0.27290944908633935
0.0,0.0,181,0.0,0.0,0.0,0.0,0.3203346103660099
0.0,0.0,182,0.0,0.0,0.0,0.0,0.27428844662402124
0.0,0.0,183,0.0,0.0,0.0,0.0,0.24959291200868458
0.0,0.0,184,0.0,0.041666666666666664,0.0,0.0005952380952382041,0.3042103932229107
0.0,0.0,185,0.0,0.0,0.0,0.0,0.31077058564509047
0.0,0.0,186,0.0,0.041666666666666664,0.0,0.0009920634920633775,0.27486508843108687
0.0,0.0,187,0.0,0.041666666666666664,0.0,0.0018353174603175093,0.26484265107427546
0.0,0.0,188,0.0,0.08333333333333333,0.0,0.000669642857142827,0.2830019722971597
0.0,0.0,189,0.0,0.041666666666666664,0.0,0.0007440476190476719,0.2576738175805162
0.0,0.0,190,0.0,0.0,0.0,0.0,0.2562150941531163
0.0,0.0,191,0.0,0.041666666666666664,0.0,0.0008432539682540208,0.2710654082943567
0.0,0.0,192,0.0,0.0,0.0,0.0,0.261108835025634
0.0,0.0,193,0.0,0.0,0.0,0.0,0.23616568612552366
0.0,0.0,194,0.0,0.0,0.0,0.0,0.3052491724793552
0.0,0.0,195,0.0,0.0,0.0,0.0,0.26156596965706297
0.0,0.0,196,0.0,0.041666666666666664,0.0,0.0009920634920637106,0.26102709260008083
0.0,0.0,197,0.0,0.0,0.0,0.0,0.29417891708377225
0.0,0.0,198,0.0,0.0,0.0,0.0,0.24416092740728074
0.0,0.0,199,0.0,0.0,0.0,0.0,0.25361745760770593
0.0,0.25,0,0.2608695652173913,0.0,0.0,0.0,0.7473711292238467
0.0,0.25,1,0.13043478260869565,0.041666666666666664,0.0,0.0005456349206346411,0.5245065885954108
0.0,0.25,2,0.2608695652173913,0.041666666666666664,0.0,0.0011408730158728453,0.8230502866172796
0.0,0.25,3,0.17391304347826086,0.0,0.0,0.0,0.513450415629211
0.0,0.25,4,0.17391304347826086,0.0,0.0,0.0,0.8507623444595389
0.0,0.25,5,0.21739130434782608,0.041666666666666664,0.0,0.0009424603174601476,0.816860154001273
0.0,0.25,6,0.21739130434782608,0.041666666666666664,0.0,0.0005456349206348632,0.5335113714679534
0.0,0.25,7,0.2608695652173913,0.041666666666666664,0.0,0.004017857142857073,0.8502581178626499
0.0,0.25,8,0.391304347826087,0.0,0.0,0.0,0.85589352153734
0.0,0.25,9,0.21739130434782608,0.08333333333333333,0.0,0.0008184523809522948,0.6781402689860132
0.0,0.25,10,0.13043478260869565,0.0,0.0,0.0,0.8454036788691556
0.0,0.25,11,0.2608695652173913,0.0,0.0,0.0,0.71905893429577
0.0,0.25,12,0.21739130434782608,0.0,0.0,0.0,0.561162174881917
0.0,0.25,13,0.30434782608695654,0.08333333333333333,0.0,0.0021081349206348854,0.8342398164084911
0.0,0.25,14,0.391304347826087,0.0,0.0,0.0,0.6628686170585352
0.0,0.25,15,0.21739130434782608,0.0,0.0,0.0,0.780409224199599
0.0,0.25,16,0.13043478260869565,0.041666666666666664,0.0,0.0011904761904760752,0.634602337815444
0.0,0.25,17,0.13043478260869565,0.041666666666666664,0.0,9.920634920645988e-05,0.4432876829948913
0.0,0.25,18,0.08695652173913043,0.0,0.0,0.0,0.668524954976657
0.0,0.25,19,0.13043478260869565,0.041666666666666664,0.0,0.0007936507936509019,0.8528071824710326
0.0,0.25,20,0.2608695652173913,0.0,0.0,0.0,0.626510676965016
0.0,0.25,21,0.17391304347826086,0.0,0.0,0.0,0.8451140949363901
0.0,0.25,22,0.4782608695652174,0.041666666666666664,0.0,0.0010912698412699484,0.8310994957776273
0.0,0.25,23,0.4782608695652174,0.041666666666666664,0.0,0.00014880952380935675,0.810421704119435
0.0,0.25,24,0.21739130434782608,0.0,0.0,0.0,0.5651279965656703
0.0,0.25,25,0.34782608695652173,0.125,0.0,0.0009093915343916237,0.6661361473920941
0.0,0.25,26,0.30434782608695654,0.0,0.0,0.0,0.6479747002820876
0.0,0.25,27,0.34782608695652173,0.0,0.0,0.0,0.6820811871752401
0.0,0.25,28,0.17391304347826086,0.041666666666666664,0.0,0.0002976190476191576,0.6718581566654689
0.0,0.25,29,0.391304347826087,0.08333333333333333,0.0,0.0012152777777775792,0.8350997738269058
0.0,0.25,30,0.391304347826087,0.0,0.0,0.0,0.8212801790522197
0.0,0.25,31,0.17391304347826086,0.0,0.0,0.0,0.5453730291740947
0.0,0.25,32,0.30434782608695654,0.08333333333333333,0.0,0.0015128968253965702,0.7938511467839952
0.0,0.25,33,0.13043478260869565,0.0,0.0,0.0,0.7805339322199895
0.0,0.25,34,0.391304347826087,0.08333333333333333,0.0,0.0026289682539683,0.7148847792903471
0.0,0.25,35,0.2608695652173913,0.041666666666666664,0.0,0.001388888888888773,0.8158240721634289
0.0,0.25,36,0.17391304347826086,0.08333333333333333,0.0,0.0012896825396825906,0.6701163717875087
0.0,0.25,37,0.34782608695652173,0.08333333333333333,0.0,0.0007936507936507353,0.6691855776984219
0.0,0.25,38,0.2608695652173913,0.0,0.0,0.0,0.7628481226744844
0.0,0.25,39,0.30434782608695654,0.041666666666666664,0.0,0.0003472222222222765,0.7677334305668526
0.0,0.25,40,0.2608695652173913,0.0,0.0,0.0,0.8443185038254463
0.0,0.25,41,0.391304347826087,0.0,0.0,0.0,0.8515693173821253
0.0,0.25,42,0.17391304347826086,0.08333333333333333,0.0,0.000992063492063433,0.8328809053029037
0.0,0.25,43,0.21739130434782608,0.0,0.0,0.0,0.8185347949442638
0.0,0.25,44,0.34782608695652173,0.0,0.0,0.0,0.7311766066823542
0.0,0.25,45,0.08695652173913043,0.16666666666666666,0.0,0.0016865079365079305,0.39815577903927646
0.0,0.25,46,0.13043478260869565,0.041666666666666664,0.0,0.004017857142857184,0.7231899078376964
0.0,0.25,47,0.21739130434782608,0.0,0.0,0.0,0.5157765803895412
0.0,0.25,48,0.2608695652173913,0.041666666666666664,0.0,0.0017857142857141683,0.6689591185850975
0.0,0.25,49,0.34782608695652173,0.0,0.0,0.0,0.7339474597584081
0.0,0.25,50,0.21739130434782608,0.041666666666666664,0.0,0.0010416666666666075,0.8466462106964929
0.0,0.25,51,0.17391304347826086,0.0,0.0,0.0,0.5580968188105119
0.0,0.25,52,0.17391304347826086,0.0,0.0,0.0,0.8256089121068024
0.0,0.25,53,0.21739130434782608,0.0,0.0,0.0,0.6727638090254777
0.0,0.25,54,0.2608695652173913,0.0,0.0,0.0,0.7276506349710516
0.0,0.25,55,0.391304347826087,0.041666666666666664,0.0,4.9603174603118916e-05,0.7216810781250846
0.0,0.25,56,0.13043478260869565,0.0,0.0,0.0,0.8475634098205802
0.0,0.25,57,0.21739130434782608,0.0,0.0,0.0,0.5825039753583385
0.0,0.25,58,0.17391304347826086,0.0,0.0,0.0,0.7237547508387112
0.0,0.25,59,0.34782608695652173,0.0,0.0,0.0,0.8434213248491694
0.0,0.25,60,0.34782608695652173,0.0,0.0,0.0,0.8116467846194471
0.0,0.25,61,0.30434782608695654,0.0,0.0,0.0,0.5671512233513113
0.0,0.25,62,0.30434782608695654,0.041666666666666664,0.0,0.004513888888889039,0.8616055967306228
0.0,0.25,63,0.13043478260869565,0.08333333333333333,0.0,0.0004960317460317443,0.8517024544962261
0.0,0.25,64,0.08695652173913043,0.041666666666666664,0.0,0.000644841269841101,0.700235107431845
0.0,0.25,65,0.2608695652173913,0.08333333333333333,0.0,0.0005456349206350852,0.7887680469528792
0.0,0.25,66,0.34782608695652173,0.041666666666666664,0.0,0.0002480158730157056,0.7994387926458002
0.0,0.25,67,0.34782608695652173,0.0,0.0,0.0,0.6153067073272528
0.0,0.25,68,0.17391304347826086,0.0,0.0,0.0,0.5834284358368833
0.0,0.25,69,0.2608695652173913,0.0,0.0,0.0,0.8101564548553449
0.0,0.25,70,0.43478260869565216,0.041666666666666664,0.0,0.0001488095238095788,0.7186005284811186
0.0,0.25,71,0.17391304347826086,0.041666666666666664,0.0,0.0004960317460318553,0.42208295113122696
0.0,0.25,72,0.17391304347826086,0.125,0.0,0.0008928571428570287,0.5464436809676596
0.0,0.25,73,0.2608695652173913,0.0,0.0,0.0,0.7485917294301552
0.0,0.25,74,0.34782608695652173,0.08333333333333333,0.0,0.0008432539682538542,0.8361289164802013
0.0,0.25,75,0.2608695652173913,0.041666666666666664,0.0,0.0003968253968252844,0.8627038953534188
0.0,0.25,76,0.21739130434782608,0.0,0.0,0.0,0.8448502282533925
0.0,0.25,77,0.21739130434782608,0.0,0.0,0.0,0.6193205029276928
0.0,0.25,78,0.21739130434782608,0.041666666666666664,0.0,0.001984126984126866,0.8137435327615543
0.0,0.25,79,0.30434782608695654,0.041666666666666664,0.0,0.0015376984126981297,0.6255028598802947
0.0,0.25,80,0.17391304347826086,0.041666666666666664,0.0,0.002132936507936556,0.7960346373406877
0.0,0.25,81,0.2608695652173913,0.08333333333333333,0.0,0.0005952380952380931,0.7266312927806496
0.0,0.25,82,0.17391304347826086,0.0,0.0,0.0,0.6653039913795976
0.0,0.25,83,0.17391304347826086,0.0,0.0,0.0,0.7822430281855786
0.0,0.25,84,0.21739130434782608,0.0,0.0,0.0,0.661666031820446
0.0,0.25,85,0.08695652173913043,0.0,0.0,0.0,0.5919653920566944
0.0,0.25,86,0.21739130434782608,0.0,0.0,0.0,0.827581985911888
0.0,0.25,87,0.2608695652173913,0.0,0.0,0.0,0.5295018899997765
0.0,0.25,88,0.2608695652173913,0.08333333333333333,0.0,0.0004712301587301848,0.8443737071810029
0.0,0.25,89,0.13043478260869565,0.041666666666666664,0.0,0.00019841269841258669,0.8648780281212943
0.0,0.25,90,0.2608695652173913,0.0,0.0,0.0,0.8012297734627833
0.0,0.25,91,0.30434782608695654,0.041666666666666664,0.0,0.0009920634920633775,0.6201345466253196
0.0,0.25,92,0.13043478260869565,0.0,0.0,0.0,0.8482158323228823
0.0,0.25,93,0.17391304347826086,0.0,0.0,0.0,0.8138141742593706
0.0,0.25,94,0.2608695652173913,0.041666666666666664,0.0,0.0011408730158730673,0.7364720566596241
0.0,0.25,95,0.30434782608695654,0.0,0.0,0.0,0.6697869593285991
0.0,0.25,96,0.30434782608695654,0.0,0.0,0.0,0.7876903703120695
0.0,0.25,97,0.2608695652173913,0.0,0.0,0.0,0.8582335512079282
0.0,0.25,98,0.5217391304347826,0.0,0.0,0.0,0.7845911063518011
0.0,0.25,99,0.30434782608695654,0.041666666666666664,0.0,0.0010416666666666075,0.7124844118054594
0.0,0.25,100,0.2608695652173913,0.0,0.0,0.0,0.5434273275618553
0.0,0.25,101,0.13043478260869565,0.041666666666666664,0.0,0.0007440476190477829,0.5549946458620163
0.0,0.25,102,0.17391304347826086,0.041666666666666664,0.0,0.0010912698412698374,0.668572861800853
0.0,0.25,103,0.2608695652173913,0.041666666666666664,0.0,0.0018849206349207392,0.7665301019212092
0.0,0.25,104,0.13043478260869565,0.0,0.0,0.0,0.8089668728348022
0.0,0.25,105,0.17391304347826086,0.0,0.0,0.0,0.7141875171844928
0.0,0.25,106,0.13043478260869565,0.041666666666666664,0.0,0.0038194444444444864,0.7161950579962184
0.0,0.25,107,0.13043478260869565,0.041666666666666664,0.0,0.002777777777777768,0.8611635664612428
0.0,0.25,108,0.2608695652173913,0.0,0.0,0.0,0.8541903709688943
0.0,0.25,109,0.2608695652173913,0.041666666666666664,0.0,0.0009424603174603696,0.7387354510519477
0.0,0.25,110,0.2608695652173913,0.0,0.0,0.0,0.5690358599957055
0.0,0.25,111,0.17391304347826086,0.0,0.0,0.0,0.6897261169302817
0.0,0.25,112,0.21739130434782608,0.0,0.0,0.0,0.8107579194795967
0.0,0.25,113,0.30434782608695654,0.0,0.0,0.0,0.7178637060141888
0.0,0.25,114,0.08695652173913043,0.0,0.0,0.0,0.4349568363444848
0.0,0.25,115,0.21739130434782608,0.041666666666666664,0.0,0.0007936507936510129,0.729376066755168
0.0,0.25,116,0.34782608695652173,0.0,0.0,0.0,0.8492844108296702
0.0,0.25,117,0.17391304347826086,0.08333333333333333,0.0,0.0005952380952382041,0.745340103319727
0.0,0.25,118,0.17391304347826086,0.041666666666666664,0.0,0.0019345238095237471,0.6715623526241324
0.0,0.25,119,0.08695652173913043,0.125,0.0,0.0004794973544973713,0.7301088530216097
0.0,0.25,120,0.13043478260869565,0.041666666666666664,0.0,0.0010416666666664964,0.791059280855199
0.0,0.25,121,0.21739130434782608,0.08333333333333333,0.0,0.001066468253968167,0.6732338836766626
0.0,0.25,122,0.17391304347826086,0.08333333333333333,0.0,0.0014880952380952328,0.7585895461890435
0.0,0.25,123,0.08695652173913043,0.0,0.0,0.0,0.5634099099358
0.0,0.25,124,0.08695652173913043,0.041666666666666664,0.0,0.0010416666666664964,0.3417769504529226
0.0,0.25,125,0.30434782608695654,0.0,0.0,0.0,0.7992776616289076
0.0,0.25,126,0.2608695652173913,0.0,0.0,0.0,0.6672333430906758
0.0,0.25,127,0.391304347826087,0.041666666666666664,0.0,4.960317460322994e-05,0.6674524311704132
